full_text
Terimakasih banyak season greeting EXO Sharing member KAI sudah nyampe dengan aman dan selamat Pengemasannya oke Gak ada damage sama sekali KAI nya ganteng banget gila?? Lope lope lah pokoknya
Aaaakkk kakk ann makasih banget, udah mendarat dg selamat nih huhu. Yg tak tunggu2 akhirnya dateng jugaa, seneng banget deehh. ????????
Hai kak, makasih ya buat taeyong sg22 set nya. Untuk packing alhamdulillah aman sentosa. Pake kerdus juga. Harga nya juga murah meriah bangettt huhuhuh. Akhirnya taeyong ku pulangggg. Tengkyu kak
Oke banget pokonya, kakaknya ramah dan respon cepat, packingannya juga aman sentosa, makasih kak
thank u kaka lijen & cilung aku balik hehe ganteng bgttt mereka ><
Thank you kak, sehunnya sudah sampe dengans selamat!!!??
Packing aman, barang aman, sampai dengan cepat, thank you ka an
Thank you go by and we, jungwoo set uda sampai nih hehee. packingnya selalu aman emng best
kaaak! maaf aku baru kasih review sekarang heheheh. thank you! barang sampai di aku dengan aman! ga ada lecet! hehehhe makasih banyak! ????
Thankyou seller udah mengantarkan ayangku gantengku pulang ????
thank you andwe sudah sampai dengan selamat packing aman pengiriman cepat
Thank youu kakk, mark set dan sehun cy nya arrived dengan selamat?? sukaa bangett huhu mark nya cakep banget jugaa???
thank you kak An <3333
Yeaayyy pesanan sampai dengan selamat.. Seriusan mereka Ganteng bangettt ????
Barang original, packaging aman, adminnya ramah, ada freebiesnya juga.
Makasihh kak hanii, paketnya dah sampe dengan selamat semoga stiker photo strip dyo nya ketemu ya huhu
makasii banyakk kakk ??? doynya sampe ddngan selamat xixi maaci juga yupinyaaa ???? sukses terus yaa kak buat go nyaaa
Tampilan: barang tiba dengan aman
Thank uu kak, barangnnya sudah diterima dengan aman ??????
Makasiii, pengemasan bagus, ada bonus, barang aman ??
Trusted banget aku beli ls disini juga
Sampai dengan selamat?? yg lainnya gk sempat di foto hehe thanks kaaak
Akhirnya pacarku pulang jugaaa omggg seneng banget. Setelah pertempuran war sebanyak itu pulang juga ya kamu cintaku sayangku
Terimakasih sudah sampaaai dengan selamaaat dan aman ????
Thank you kaa
Packing aman, barang aman, thank youuuu pu kakak
Thank you kak, sampai dengan aman ????
meskipun beli cuma 1 macem packaging nya rapi cantik banget
Thank you kak innersleeve nya nyampe dengan amann, harganya juga murah?
Sellernya gercep dan sangat membantu, cuman sayang agen pengirimannya mblunder. Yang biasanya masih satu kota sehari nyampe, ini 5 hari baru nyampe.
Wahh sukaa! bahan nya bagussss gaada yg rusakkkkkkkkk
Maaf baru klik pesanan , Terimakasih barang sampe dengan selamat
Waahh happy banget!! Fangirling dari lama tapi baru bisa beli album huhu:') terharu sekali akhirnya bisa punya album? Terimakasih banyak kakak admin yang sudah sabar atas banyaknya pertanyaan??? sukses selalu untuk kedepannyaa? next time exo cb insya allah bakalan ikut GO nya lagi?? xoxo~
Barang sesuai dengan pesanan, tidak kurang suatu apapun. Terima kasih
Seneng banget pokoknya gk kecewa apalagi dpt pc bias ku Chanyeol ??????
Trmakasih banyak kak...yg di tunggu2 akhirnya smpai jga
Seneng banget pokoknya gk kecewa apalagi dpt pc bias ku Chanyeol ??????
Kualitasnya bagus banget Sesuai ekspektasi Pengiriman cepet Lain kli beli lagi disini:>
"Udah nyampee baguss bangett tadi bener"" deg degan banget pas buka ternyata bagus banget paking nya juga aman dan sesuai ekspetasi bangett makasii????Kaget bangtt sihh soalnya baguss Photocard nya juga ngga ada lecet sama skalii"
Kualitasnya bagus banget Sesuai ekspektasi Pengiriman cepet Lain kli beli lagi disini:>
Maaf kak baru kasik penilaian, aku udh dua kali lagngganan dsni dan pertama waktu album dftf skrg cream soda selalu puas langganan album dsini harga lebih murah lagi..
Barang oke sesuai pesanan, packing aman dan rapi, pengiriman cepat
Aaaaaa sumpah ga berharap dapet bias eh ternyata dapet sehuuuuunn ult bias gweeej, mana dapet Baekhyun dan kyungsoo yang padahal bias ke 2 dan 3 hdusndjsndiamzla sangat hoki.
Thank you kakkkk, pengemasannya aman. Paket diterima dengan baik. Makasih banyak ya kak. Happy banget POB ku dapet CY ??
Thankyou AndWe???? Packingan aman! Super Cepat! Trusted update ????
Packing rapi, aman Terimakasih wl pulang mandiri semua
Album nya dah sampe dengan aman. Album pertama ku. Ganteng banget wehh ?? dan aku gak nyangka poster nya ternyata gede banget??Makasih banyak
Yeay makasiih kakk album nya sudah sampaiii. Puas bangeeett??????
Packing cepat, rapi, dan sangat aman. Makasihh ya kak, harum bgt ????
Gemasshh bangett
terima kasih banyakk, chanyeol pulang dengan selamat hehee
Packing cepat, rapih, dan sangat aman.
Makasih banyak kak ????????????????
Kerennnnn
makasih kak doll nya sudah sampe dengan selamat, pengiriman juga cepat, makasih juga permennya hehe
Barang nya bagus dan sesuai sama yang di gambar. Baju nya bisa di lepas pasang, worth to buy dengan harga segini. Trusted juga karna udah sering jajan di GO ini. Packing nya cepet tapi agak ngeri karna gak pake bw, langsung plastik nya aja, trus mungkin kena delay di ekspedisi nya jadi agak lama nyampenya(dan sayang bgt ternyata pake ekspedisi yang problematik disini, jadi boneka nya sempet di lempar kurir tadi pas nyampe) huhuhu tapi overall bagus dan bukan salah seller&GO nya sama sekali^^
Paket sudahh sampe, lucu + imut boneka nyaa, makasihh..
Alhamdulillah, doll sampe dgn selamatt, lucu bgtt sukaa bonekanya huhu makasii ya seller, berkah selalu
Boneka nya mendarat dengan selamat ?? makasih ka admin sudah sabar ????
Sangat meminimalisir kesalahan pengiriman produk karna sebelum dikirim di konfirmasi dulu barang nya apa aja, puas banget, barang yang sampe juga aman tanpa lecet, pengiriman cepet, sat set sat set gak nunggu lama, makasih banyak^^
Barang sampai dg selamat. Dpt ver yg aku pengen.. Dan dpt paket komplit 7 dreamies.. Makasih banyak..!!
Makasih banyak kakk udah bantu jajannn, meskipun pb nya ada penyok sedikit tp dyonya sampe dengan selamat??? bracellet nya juga lengkap??
Setelah penantian panjang Finally sampe juga ??????
udah sampai yang ditunggu-tunggu.seneng banget,packing aman.sesuai pesanan ??????
thank youuu kak! cincin chanyeol mendarat dengan selamaatt??????
THANK YOU KAKK! produk sesuai dengan deskripsi dan sampai dengan selamat??
Terimakasihhhhh banyakkk semoga barangnya nanti sampai dengan selamat^^
ok
Seneng bangettt, album mendarat dengan aman, dapet poster bias, gabakal kecewaaaa, dapet freebies jugaaakkk, aaa makasih bangetttttt
Packing aman, pengiriman baik, harga baik. adminnya juga fast respon. makasih banyak min. sukses terus ke depannya!!!!! ????????????????????????????
Barang sampai dengan selamat.. Sesuai pesanan.. Packing aman.. Dan dpt PC yang kata,a mehong... Thankyou..
Tiba dengan selamat tanpa cacat. Seller super ramah dan helpful bangett. Makasiy Hafa Store
Packingannya mantap bgt dan rapi bgt??sukses terus usahanya kakk..
Packing aman, nyampe nya cepet juga... Thanks kaaaa
Waahh happy banget!! Fangirling dari lama tapi baru bisa beli album huhu:') terharu sekali akhirnya bisa punya album? Terimakasih banyak kakak admin yang sudah sabar atas banyaknya pertanyaan??? sukses selalu untuk kedepannyaa? next time exo cb insya allah bakalan ikut GO nya lagi?? xoxo~
Akhirnya yg di tunggu sampai juga ..... Barang sesuai pesanan.... Packing amaaaannnn.... Makasih seller.......
Meskipun agak penyok dikit tp yg dalam aman
Terima kasih freebiesnya. Kode nyuruh begadang nih dikasih kopiko. Lumayan
penyok sedikit
Packing aman, dapat freebies, dan barang utama sampai dengan aman
Yeayyyyy akhirnya paket yang ditunggu tunggu Dateng jugaaaaa makasih ya kak paketnya nyampe dengan selamat sekali lagi makasih kakkkkk
akhirnya setelah aku timbun berbulan-bulan MD exist ini sampe juga wkwk. pengemasan cepat, packing okee. kertas ganteng sampai dengan selamat. makasih yaa GO by Andwe~
Packingnya aman! Makasih ya kak ann udah bantu bawa sehun pulang????????
thankyou so much ka, paketnya sudah sampai dengan selamat. percayalah tanganku wangi kai xiumin dong??
Tenkyuuu kak, barangnya aman dan dpt yg aku mau. Fav bgt dh ni toko + adminnya ??
Terima kasihhhh and wae~~~~><
terima kasih
Nyampe juga ya sayangku cintakuuu. Meskipun gatau buat apa juga tapi yaudah lah ya gapapa. Makasih kak
Barangnya dah sampeeee, tidak ada CD nya karena album hanya tp gpp karna ini wl dr lama jd tetep seneng bgt ??????
thank you yaa kak an bang umin beserta abang abang yang lain udah sampai rumaah hehe packing sangat amat amaaan jadi mereka tidak terluka sedikit puuun. saranghae????
Mendarat dengan selamat dan tanpa kekurangan sesuatu apapun! Thankyou Andwe?????
??????kertas ganteng udah mendarat dg selamaaatt~
The best pull ever sih ini dapet Kyung-soo and sky gang?????? packing aman pengiriman cepat
thank you andwe kyungsoo pulang mandiri kerumah
Yeay cynya udah sampaiii???? makasih freebiesnya??
MAKASIH KAK WANGI BANGET ????
thankyouuuu kakkk????????
Tampilan: finally sampe dan alhamdulillah dapet poster yg ada ttd nya juga, makasih kakk
Terimakasih kk, Sehun balik mandiri ??
Terima kasih kak
seneng banget dapet sesuai keinginan??
Terima kasih kak
Thank you kak Chanyeol winkeu ?? udh sampe rumah dengan aman ??
thank you kak??????
Thankyou kak & thankyou GO by And We??loey sampai dengan selamat????
makasih banyak kak ceye nya selamat sampe rumah ??????
Sesuai pesanan, baju doll pas lucu, PC random sesuai request.
Thank you kak barang nya udah sampe di rumah dengan selamat, packingnya rapi dan aman., Next mau jajan di sini lagi ????
Respon cepat, packing baik, barang sesuai deskripsi Sy dapat.cap ELANG JUMBO, ijuk.tebal, rapi, gak mudah rontok Kualitas baik harga pantes
Gagangnya panjang spt sapu merk scotbri*, dikeling rapi dan keliatan kokoh. Semoga awet.
Kolbuknya lucu banget, ada gantungannya, ternyata sleevenya double side. Sukaaa
Makasih ya kak an???? Kolbuknya sesuai, packing aman, dapet freebies juga
Barang oke sesuai pesanan, packing aman dan rapi, pengiriman cepat
Naik kereta api cute cute cutee, thank youuu etminn<3 luv luv
bagus banget sangat memuaskan sudah sesuai ekspektasi dan harga pengiriman sangat cepat dan puas belanja disinii, bintang 5 buat seller dan barangnya
Barangnya bagus, pengiriman cepat, packaging aman
ada penyok sedikit
Akhirnya exo boardgamenya datang emang ngk pernah mengecewakan sih kalau beli disini
Makasih kakk udh bantu sehun pulang lgii, packingnya jg aman, sehun pulang dgn selamat hehehe, lancar selalu ya kak andwee ????
terbaik
pengiriman lumayan lama ya
